TimeStamp Speed
4.49798976303 0.0
4.49798976614 0
4.49798976757 0.0
4.4979897691 0.0
4.49798977063 0.0
4.49798977216 0.0
4.49798977369 0.0
4.49798977522 0.0
4.49798977675 0.0
4.49798977828 0.0
4.49798977981 0
4.49798978134 0.0
4.49798978287 0.0
4.4979897844 0.0
4.49798978593 0.0
4.49798978746 0.0
4.49798978899 0.0
4.49798979052 0.0
4.49798979205 0.0
4.49798979358 0.0
4.49798979379 0.0
4.49798983307 0.0
4.49798983608 0
4.49798983761 0.0
4.49798983914 0.0
4.49798984067 0.0
4.4979898422 0.0
4.49798984373 0.0
4.49798984526 0.0
4.49798984679 0.0
4.4979898481 0.0
4.49798990257 0.0
4.49798990557 0
4.4979899071 0.0
4.49798990863 0.0
4.49798991017 0.0
4.49798991169 0.0
4.49798991323 0.0
4.49798991475 0.0
4.49798991629 0.0
4.49798991759 0.0
