TimeStamp Speed
4.49798489705 0.0
4.49798490016 0
4.4979849016 0.0
4.49798490762 0.0
4.49798490916 0.0
4.49798491069 0.0
4.49798491221 0
4.49798491374 0.0
4.49798491977 0.0
4.4979849213 0.0
4.49798492283 0.0
4.49798492436 0.0
4.49798492589 0.0
4.49798492726 0.0
4.49798496452 0.0
4.49798496753 0
4.49798496906 0.0
4.49798497509 0.0
4.49798497662 0.0
4.49798497815 0.0
4.49798497957 0.0
4.49798503213 0.0
4.49798503513 0
4.49798503666 0.0
4.4979850427 0.0
4.49798504422 0.0
4.49798504575 0.0
4.49798504716 0.0
