TimeStamp Speed
1.50044554764 0.0
1.50044554865 21.9006336396
1.50044554916 25.1881416475
1.50044555017 25.533338855
1.50044555118 25.533338855
1.50044555219 25.5093863795
1.5004455532 25.6785236707
1.50044555421 25.4734576663
1.50044555522 25.4602275847
1.50044555623 25.5106901826
1.50044555724 25.485433904
1.50044555825 25.533338855
1.50044555926 25.5080851554
1.50044556027 25.5586426078
1.50044556128 25.4470176526
1.50044556229 25.5093863795
1.5004455633 22.8013835492
1.50044556431 25.4734576663
1.50044556532 25.5106901826
1.50044556633 25.4602275847
1.50044556734 25.485433904
1.50044556835 25.5093863795
1.50044556936 25.5106901826
1.50044557037 25.4974101417
1.50044557138 25.5093863795
1.50044557239 25.5466545015
1.5004455734 38.2142701624
1.50044557441 25.4734576663
1.50044557492 25.2355769425
1.50044557593 25.4482571907
1.50044557694 25.5213626172
1.50044557795 25.5586426078
1.50044557896 25.533338855
1.50044557997 25.4974101417
1.50044558098 20.9376871585
1.50044558199 25.5586426078
1.500445583 25.533338855
1.50044558401 25.533338855
1.50044558502 25.485433904
1.50044558603 25.6051962814
1.50044558704 25.3656715266
1.50044558805 25.4734576663
1.50044558906 25.5093863795
1.50044559007 25.2526318728
1.5004455911 24.6373994925
1.50044559224 22.6202598661
1.5004455931 29.8809231303
1.50044559411 25.5146231902
1.50044559512 25.4267794468
1.50044559613 25.4614814285
1.50044559714 25.4495051908
1.50044559815 25.485433904
1.50044559916 25.4987020764
1.50044560017 25.4721919774
1.50044560118 25.485427888
1.50044560219 25.4734576663
1.5004456032 25.485433904
1.50044560421 25.5093863795
1.50044560522 25.5093863795
1.50044560623 25.533338855
1.50044560724 25.4974101417
1.50044560825 18.934431862
1.50044560926 0.0
1.50044560977 0.0
1.50044561078 0.0
1.50044561179 0.0
1.50044561252 0.0
