TimeStamp Speed
1.50044502968 0.0
1.50044503068 15.850345827
1.50044503169 25.5213626172
1.5004450327 25.4734576663
1.50044503371 25.5213626172
1.50044503472 25.4375289531
1.50044503573 25.485433904
1.50044503674 25.5093863795
1.50044503775 25.4961207627
1.50044503876 25.4841503603
1.50044503977 25.546660538
1.50044504078 38.3019995928
1.50044504179 25.4974101417
1.5004450428 25.4974101417
1.50044504381 25.4734576663
1.50044504482 25.4602215806
1.50044504583 25.5106962106
1.50044504684 25.4974101417
1.50044504785 25.485433904
1.50044504886 25.5346663952
1.50044504987 25.4362987994
1.50044505088 25.5213565927
1.50044505189 25.5213626172
1.5004450529 25.533338855
1.50044505391 25.4974101417
1.50044505492 25.533338855
1.50044505593 25.4974101417
1.50044505694 25.485433904
1.50044505795 25.5213626172
1.50044505896 25.5586426078
1.50044505997 25.533338855
1.50044506098 25.533338855
1.50044506199 25.4961207627
1.500445063 25.485433904
1.50044506401 25.4974101417
1.50044506502 25.48415637
1.50044506603 25.5586426078
1.50044506704 25.5106901826
1.50044506805 25.4961207627
1.50044506906 25.5213626172
1.50044507007 25.5346663952
1.50044507108 25.5093863795
1.50044507209 25.533338855
1.5004450731 25.159202085
1.50044507411 24.9847872517
1.50044507512 24.5628981351
1.50044507613 25.2109875254
1.50044507714 25.5213626172
1.50044507815 25.4734576663
1.50044507916 25.485433904
1.50044508017 32.6951290216
1.50044508118 25.4614814285
1.50044508219 25.4734576663
1.5004450837 25.5689080086
1.50044508471 25.5706307141
1.50044508722 25.6762901374
1.50044508923 25.660370271
1.50044509074 6.85707024198
1.50044509125 0.0
1.50044509176 0.0
1.50044509227 0.0
1.50044509278 0.0
1.50044509329 0.0
1.5004450938 0.0
1.50044509431 0.0
1.50044509454 0.0
