TimeStamp Speed
1.49992486016 0.0
1.49992486117 6.77922291492
1.49992486168 8.70844121472
1.49992486219 5.32549029566
1.4999248627 5.10246657238
1.49992486321 6.14701692159
1.49992486372 7.96693348231
1.49992486423 10.4379609795
1.49992486574 11.2306875719
1.49992486625 7.1501759331
1.49992486676 7.02964719027
1.49992486727 7.114855035
1.49992486878 7.29542786065
1.49992487029 12.6986490868
1.4999248708 12.8624678179
1.49992487131 9.86476410396
1.49992487182 9.88025397172
1.49992487233 9.99061979466
1.49992487384 10.9215576849
1.49992487535 12.9360742539
1.49992487686 8.46096958986
1.49992487737 9.28765507564
1.49992487788 9.79890214402
1.49992487939 9.46822787437
1.4999248799 6.73141973372
1.49992488041 6.94443934554
1.49992488092 4.94205499437
1.49992488143 7.07224780645
1.49992488194 7.114855035
1.49992488245 7.114855035
1.49992488396 7.25945435048
1.49992488547 8.74156296912
1.49992488698 7.54004772974
1.49992488749 9.24822066243
1.499924888 9.0711187211
1.49992488851 12.24862768
1.49992488902 13.3776316227
1.49992488953 13.5480473122
1.49992489004 13.1859139721
1.49992489155 13.9936954526
1.49992489306 13.0080212742
1.49992489457 9.1034315049
1.49992489508 8.54662752111
1.49992489559 10.6484455325
1.4999248961 10.1876432331
1.49992489665 9.3232840395
1.49992489812 11.6500648464
1.49992489863 10.8426548478
1.49992489914 7.09355307382
1.49992489965 8.68693423251
1.49992490016 9.9480158723
1.49992490067 9.56458057101
1.49992490118 11.971696588
1.49992490169 7.02964719027
1.4999249022 6.98704326791
1.49992490271 6.83792953963
1.49992490422 7.88017514646
1.49992490473 11.3558763181
1.49992490524 11.2900394268
1.49992490575 11.1616404194
1.49992490726 11.0942305336
1.49992490877 10.950336493
1.49992491028 10.497070265
1.49992491179 6.80618812246
1.4999249123 6.02845501469
1.49992491281 6.09236089824
1.49992491332 6.07105893706
1.49992491483 5.97160268672
1.49992491634 6.49681593507
1.49992491785 7.18750733016
1.49992491935 4.2476870329
1.49992491987 0.0
1.49992492038 0.0
1.49992492089 0.0
1.4999249224 0.0
1.49992492353 0.0
